genes,signedlogP
evm.TU.Ap1.1435,NA
evm.TU.Ap1.1436,-1.50515641974854
evm.TU.Ap1.1437,NA
evm.TU.Ap1.1438,NA
evm.TU.Ap1.1439,-0.868296794379931
evm.TU.Ap1.144,NA
evm.TU.Ap1.1440_evm.TU.Ap1.1447,-1.2779213327985
evm.TU.Ap1.1441,NA
evm.TU.Ap1.1442,NA
evm.TU.Ap1.1443,NA
evm.TU.Ap1.1444,NA
evm.TU.Ap1.1445,NA
evm.TU.Ap1.1446,NA
evm.TU.Ap1.1448,0.225505599808392
evm.TU.Ap1.1449,NA
evm.TU.Ap1.145,0.128308978872867
evm.TU.Ap1.1450,0.195502144297651
evm.TU.Ap1.1451,NA
evm.TU.Ap1.1452,NA
evm.TU.Ap1.1453,0.341977840507894
evm.TU.Ap1.1454,0.0513515360476572
evm.TU.Ap1.1455,NA
evm.TU.Ap1.1456,NA
evm.TU.Ap1.1457,NA
evm.TU.Ap1.1458,-0.0101503952025726
evm.TU.Ap1.1459,0.126066083703801
evm.TU.Ap1.146,NA
evm.TU.Ap1.1460,NA
evm.TU.Ap1.1461,NA
evm.TU.Ap1.1462,-0.0101503952025728
evm.TU.Ap1.1463,0.250284088501452
evm.TU.Ap1.1464,-0.988733674181546
evm.TU.Ap1.1465,-0.802221806574821
evm.TU.Ap1.1466,-1.27913597556869
evm.TU.Ap1.1467,-0.000357974942128295
evm.TU.Ap1.1468,1.87782209990801
evm.TU.Ap1.1469,-0.63466217324531
evm.TU.Ap1.147,-0.0101521246346712
evm.TU.Ap1.1470,0.33938973403174
evm.TU.Ap1.1471,1.4314390422427
evm.TU.Ap1.1472,0.244923169856454
evm.TU.Ap1.1473,1.90168996924013
evm.TU.Ap1.1474,0.0626460276840126
evm.TU.Ap1.1475,-0.222002675661566
evm.TU.Ap1.1476,-0.535766293173603
evm.TU.Ap1.1477,0.821961117482348
evm.TU.Ap1.1478,11.1004730947875
evm.TU.Ap1.1479,-2.10834809232265
evm.TU.Ap1.148,0.0513529975949888
evm.TU.Ap1.1480,1.45760295988746
evm.TU.Ap1.1481,0.294515445420539
evm.TU.Ap1.1482,-5.23196769133176
evm.TU.Ap1.1483,0.0513541057235983
evm.TU.Ap1.1484,1.70522475628247
evm.TU.Ap1.1485,3.55698366242012
evm.TU.Ap1.1486,0.639514212007877
evm.TU.Ap1.1487,-0.0924854398987226
evm.TU.Ap1.1488,-0.439112386181739
evm.TU.Ap1.1489,-4.5070637960982
evm.TU.Ap1.149,NA
evm.TU.Ap1.1490,0.116487402935131
evm.TU.Ap1.1491,-2.4235669211363
evm.TU.Ap1.1492,0.301718445857214
evm.TU.Ap1.1493,-1.32392265654852
evm.TU.Ap1.1494,-0.0101544188254051
evm.TU.Ap1.1495,0.400423402194912
evm.TU.Ap1.1496,0.0513532063368722
evm.TU.Ap1.1497,1.57502786161051
evm.TU.Ap1.1498,0.193524333581146
evm.TU.Ap1.1499,0.0513541057235983
evm.TU.Ap1.15,-0.169968823506503
evm.TU.Ap1.150,-0.0244371372240128
evm.TU.Ap1.1500,0.404886071793028
evm.TU.Ap1.1501,0.449526731427697
evm.TU.Ap1.1502,-2.78566004130229
evm.TU.Ap1.1503,2.11987447482587
evm.TU.Ap1.1504,-0.0592864884545472
evm.TU.Ap1.1505,-3.69658622819553
evm.TU.Ap1.1506,-1.48084671920815
evm.TU.Ap1.1507,0.358143815152578
evm.TU.Ap1.1508,0.685129674477139
evm.TU.Ap1.1509,-0.658111740581122
evm.TU.Ap1.151,NA
evm.TU.Ap1.1510,3.43630484923796
evm.TU.Ap1.1511,-0.620851973587495
evm.TU.Ap1.1512,-0.10602125896323
evm.TU.Ap1.1513,-0.374346708531155
evm.TU.Ap1.1514,NA
evm.TU.Ap1.1515,0.0695111641167359
evm.TU.Ap1.1516,0.279627185107965
evm.TU.Ap1.1517,-0.613095361601998
evm.TU.Ap1.1518,0.48212760384996
evm.TU.Ap1.1519,NA
evm.TU.Ap1.152,NA
evm.TU.Ap1.1520,-0.0329364350351862
evm.TU.Ap1.1521,2.32415220913223
evm.TU.Ap1.1522,0.199722119204431
evm.TU.Ap1.1523,1.82366087004889
evm.TU.Ap1.1524,0.0513487385476226
evm.TU.Ap1.1525,2.52145541062127
evm.TU.Ap1.1526,-0.00395119212656092
evm.TU.Ap1.1527,0.785554274743109
evm.TU.Ap1.1528,-0.774097501044355
evm.TU.Ap1.1529,0.50697168053041
evm.TU.Ap1.153,NA
evm.TU.Ap1.1530,0.255457054638728
evm.TU.Ap1.1531,-0.267998613586446
evm.TU.Ap1.1532,0.447054313614021
evm.TU.Ap1.1533,0.173262167249137
evm.TU.Ap1.1534,-0.76966808091563
evm.TU.Ap1.1535,-0.524416698968266
evm.TU.Ap1.1536,0.1393528212658
evm.TU.Ap1.1537,0.195504012398044
evm.TU.Ap1.1538,1.6984041688604
evm.TU.Ap1.1539,-0.719497620115221
evm.TU.Ap1.154,NA
evm.TU.Ap1.1540,0.298316719465532
evm.TU.Ap1.1541,-1.24281024075049
evm.TU.Ap1.1542,1.92966769083139
evm.TU.Ap1.1543,-2.34641952348314
evm.TU.Ap1.1544,0.0513516645296645
evm.TU.Ap1.1545,0.932660262664312
evm.TU.Ap1.1546,1.07717342241684
evm.TU.Ap1.1547,9.36287853519078
evm.TU.Ap1.1549,NA
evm.TU.Ap1.155,NA
evm.TU.Ap1.1550,NA
evm.TU.Ap1.1551,NA
evm.TU.Ap1.1552,NA
evm.TU.Ap1.1553,NA
evm.TU.Ap1.1554,NA
evm.TU.Ap1.1555,NA
evm.TU.Ap1.1556,NA
evm.TU.Ap1.1557,NA
evm.TU.Ap1.1558,NA
evm.TU.Ap1.1559,NA
evm.TU.Ap1.156,NA
evm.TU.Ap1.1560,NA
evm.TU.Ap1.1561,NA
evm.TU.Ap1.1562,NA
evm.TU.Ap1.1563_evm.TU.Ap1.1548,4.55027672617988
evm.TU.Ap1.1564,NA
evm.TU.Ap1.1565,0.710395336403047
evm.TU.Ap1.1566,0.280511492345671
evm.TU.Ap1.1567,1.40781755092702
evm.TU.Ap1.1568,NA
evm.TU.Ap1.1569,-0.0344216414406094
evm.TU.Ap1.157,NA
evm.TU.Ap1.1570,0.195505027403493
evm.TU.Ap1.1571,0.209591681550394
evm.TU.Ap1.1572,0.300590003018325
evm.TU.Ap1.1573,0.415744520062806
evm.TU.Ap1.1574,0.0513529975949888
evm.TU.Ap1.1575,-0.578277471574511
evm.TU.Ap1.1576,0.556851923596479
evm.TU.Ap1.1577,-0.0820034048911398
evm.TU.Ap1.1578,1.67389436626614
evm.TU.Ap1.1579,-0.241148174504324
evm.TU.Ap1.158,NA
evm.TU.Ap1.1580,0.0604287336535105
evm.TU.Ap1.1581,1.90239897210542
evm.TU.Ap1.1582,-0.0044018485266421
evm.TU.Ap1.1583,-0.0117122650109242
evm.TU.Ap1.1584,-0.4802886096967
evm.TU.Ap1.1585,1.11751327865335
evm.TU.Ap1.1586,-0.9525554829107
evm.TU.Ap1.1587,-0.112707747681478
evm.TU.Ap1.1588,-0.00154106449744811
evm.TU.Ap1.1589,NA
evm.TU.Ap1.159,NA
evm.TU.Ap1.1590,0.419481011782237
evm.TU.Ap1.1591,1.40331558189704
evm.TU.Ap1.1592,NA
evm.TU.Ap1.1593,NA
evm.TU.Ap1.1594,-2.32739905448506
evm.TU.Ap1.1595,0.140717712246653
evm.TU.Ap1.1596,-0.951446653223966
evm.TU.Ap1.1597,0.0812906421129705
evm.TU.Ap1.1598,1.59067070014823
evm.TU.Ap1.1599,-0.243277573647431
evm.TU.Ap1.16,-0.984385895692649
evm.TU.Ap1.160,NA
evm.TU.Ap1.1600,-4.55004969376068
evm.TU.Ap1.1601,-2.13633191042889
evm.TU.Ap1.1602,-0.302555504984147
evm.TU.Ap1.1603,-1.39202624630998
evm.TU.Ap1.1604,0.120516928999631
evm.TU.Ap1.1605,-0.00997519093555592
evm.TU.Ap1.1606,-0.119497206826986
evm.TU.Ap1.1607,0.707617683688931
evm.TU.Ap1.1608,-0.263370453366458
evm.TU.Ap1.1609,1.58757542626399
evm.TU.Ap1.161,NA
evm.TU.Ap1.1610,5.81021118886382
evm.TU.Ap1.1611,6.51612487219637
evm.TU.Ap1.1612,0.808993186860363
evm.TU.Ap1.1613,0.0513478702913956
evm.TU.Ap1.1614,1.90824817792005
evm.TU.Ap1.1615,0.457505946138609
evm.TU.Ap1.1616,-0.371468024907544
evm.TU.Ap1.1617,-2.2217173353585
evm.TU.Ap1.1618,-0.537990309408574
evm.TU.Ap1.1619,0.271575275659833
evm.TU.Ap1.162,NA
evm.TU.Ap1.1620,NA
evm.TU.Ap1.1621,0.0651237198466641
evm.TU.Ap1.1622,-0.010151259918254
evm.TU.Ap1.1623,NA
evm.TU.Ap1.1624,0.233979263435361
evm.TU.Ap1.1625,0.0513532063368723
evm.TU.Ap1.1626,NA
evm.TU.Ap1.1627,0.0525272167915473
evm.TU.Ap1.1628,-0.228399207788833
evm.TU.Ap1.1629,3.74647679900952
evm.TU.Ap1.163,NA
evm.TU.Ap1.1630,-0.00194906346812841
evm.TU.Ap1.1631,3.2771766329451
evm.TU.Ap1.1632,-0.257968481660951
evm.TU.Ap1.1633,0.0842960506141901
evm.TU.Ap1.1634,-0.492808983143285
evm.TU.Ap1.1635,0.195504157397006
evm.TU.Ap1.1636,NA
evm.TU.Ap1.1637,NA
evm.TU.Ap1.1638,0.195504157397006
evm.TU.Ap1.1639,NA
evm.TU.Ap1.164,NA
evm.TU.Ap1.1640,NA
evm.TU.Ap1.1641,-0.760399848084219
evm.TU.Ap1.1642,-0.45729616890034
evm.TU.Ap1.1643,0.195503287391097
evm.TU.Ap1.1644,0.0799934877139202
evm.TU.Ap1.1645,0.283846778312438
evm.TU.Ap1.1646,0.804718906993425
evm.TU.Ap1.1647,0.281163156399332
evm.TU.Ap1.1648,NA
evm.TU.Ap1.1649_evm.TU.Ap1.1651,2.83229312607484
evm.TU.Ap1.165,-0.676910758279456
evm.TU.Ap1.1650,NA
evm.TU.Ap1.1652,-0.0594339005768235
evm.TU.Ap1.1653,-2.81769621607316
evm.TU.Ap1.1654,0.156827856313115
evm.TU.Ap1.1655,0.602265142195568
evm.TU.Ap1.1656,-0.0101534869058532
evm.TU.Ap1.1657,-0.718925292209798
evm.TU.Ap1.1658,-2.03299319264938
evm.TU.Ap1.1659,-0.419270615274518
evm.TU.Ap1.166,NA
evm.TU.Ap1.1660,0.171719665506569
evm.TU.Ap1.1661,0.254942276837789
evm.TU.Ap1.1662,1.42713003930433
evm.TU.Ap1.1663,0.0513498444935932
evm.TU.Ap1.1664,-0.631917144879614
evm.TU.Ap1.1665,-0.49941450253089
evm.TU.Ap1.1666,0.96485942413092
evm.TU.Ap1.1667,-1.32149334910978
evm.TU.Ap1.1668,-1.37750239583993
evm.TU.Ap1.1669,-0.166029413780324
evm.TU.Ap1.167,0.036488990422792
evm.TU.Ap1.1670,-0.996723721131051
evm.TU.Ap1.1671,-0.00309963951037007
evm.TU.Ap1.1672,-1.22834893790862
evm.TU.Ap1.1673,-0.356713038778412
evm.TU.Ap1.1674,-0.011058642320673
evm.TU.Ap1.1675,-0.0840769005050765
evm.TU.Ap1.1676,0.153606918441341
evm.TU.Ap1.1677,0.195505027403493
evm.TU.Ap1.1678,NA
evm.TU.Ap1.1679,0.133791488563382
evm.TU.Ap1.168,-0.0039764084126373
evm.TU.Ap1.1680,-3.19560551796219
evm.TU.Ap1.1681,NA
evm.TU.Ap1.1682,1.25809708662208
evm.TU.Ap1.1683,1.72310507659667
evm.TU.Ap1.1684,-0.130881549797046
evm.TU.Ap1.1685,0.312957872883211
evm.TU.Ap1.1686,-1.95160249255315
evm.TU.Ap1.1687,0.534115661646866
evm.TU.Ap1.1688,-1.34079484022927
evm.TU.Ap1.1689,-1.85271562651083
evm.TU.Ap1.169,0.891674687884189
evm.TU.Ap1.1690,-0.682110221064804
evm.TU.Ap1.1691,NA
evm.TU.Ap1.1692,-1.38330321957166
evm.TU.Ap1.1693,NA
evm.TU.Ap1.1694,NA
evm.TU.Ap1.1695,-2.57412299479731
evm.TU.Ap1.1696,0.386762786784961
evm.TU.Ap1.1697,-3.32044913539743
evm.TU.Ap1.1698,0.0612138639231506
evm.TU.Ap1.1699,0.02049350611418
evm.TU.Ap1.17,0.518274916788496
evm.TU.Ap1.170,0.12606548343728
evm.TU.Ap1.1700,-0.011037437579587
evm.TU.Ap1.1701,-0.357935009046221
evm.TU.Ap1.1702,-0.475837882142143
evm.TU.Ap1.1703,-0.810986583049044
evm.TU.Ap1.1704,1.07700430841749
evm.TU.Ap1.1705,0.513882708006855
evm.TU.Ap1.1706,NA
evm.TU.Ap1.1707,1.30260777905656
evm.TU.Ap1.1708,-0.140057223477196
evm.TU.Ap1.1709,-1.93498068827462
evm.TU.Ap1.171,0.195504157397006
evm.TU.Ap1.1710,-2.66617446528391
evm.TU.Ap1.1711,-1.19847886849999
evm.TU.Ap1.1712,0.0933972127915881
evm.TU.Ap1.1713,-0.411607655200523
evm.TU.Ap1.1714,NA
evm.TU.Ap1.1715,0.519416011036382
evm.TU.Ap1.1716,0.261313874241229
evm.TU.Ap1.1717,0.195501253369697
evm.TU.Ap1.1718,-0.528064693842059
evm.TU.Ap1.1719,-2.46399964491799
evm.TU.Ap1.172,-0.701267129590314
evm.TU.Ap1.1720,-2.0892575302676
evm.TU.Ap1.1721,0.126067266943654
evm.TU.Ap1.1722,0.668855735121918
evm.TU.Ap1.1723,-0.937761478197548
evm.TU.Ap1.1724,NA
evm.TU.Ap1.1725,0.464743133210777
evm.TU.Ap1.1726,NA
evm.TU.Ap1.1727,NA
evm.TU.Ap1.1728,0.0768711163415742
evm.TU.Ap1.1729,NA
evm.TU.Ap1.173,1.60762832019871
evm.TU.Ap1.1730,0.126067266943654
evm.TU.Ap1.1731,NA
evm.TU.Ap1.1732,NA
evm.TU.Ap1.1733,NA
evm.TU.Ap1.1734,NA
evm.TU.Ap1.1735,-0.117952713851167
evm.TU.Ap1.1736,NA
evm.TU.Ap1.1737,0.539268735769144
evm.TU.Ap1.1738,-0.468397991025082
evm.TU.Ap1.1739,0.981379394105379
evm.TU.Ap1.174,NA
evm.TU.Ap1.1740,-0.0724106645972952
evm.TU.Ap1.1741,0.894944477355009
evm.TU.Ap1.1742,-0.332595915033457
evm.TU.Ap1.1743,NA
evm.TU.Ap1.1744,-0.142366132336841
evm.TU.Ap1.1745,0.195500922420723
evm.TU.Ap1.1746,-0.193173143923018
evm.TU.Ap1.1747,0.0385520340594165
evm.TU.Ap1.1748,0.0081638181557663
evm.TU.Ap1.1749,-4.58555369740878
evm.TU.Ap1.175,0.169798160040979
evm.TU.Ap1.1750,0.191229289734491
evm.TU.Ap1.1751,-1.73698510646695
evm.TU.Ap1.1752,0.587967374203308
evm.TU.Ap1.1753,-0.953682012375208
evm.TU.Ap1.1754,NA
evm.TU.Ap1.1755,-0.0101503952025728
evm.TU.Ap1.1756,NA
evm.TU.Ap1.1757,NA
evm.TU.Ap1.1758,-0.00220466381339065
evm.TU.Ap1.1759,NA
evm.TU.Ap1.176,-0.492406387671197
evm.TU.Ap1.1760,NA
evm.TU.Ap1.1761,NA
evm.TU.Ap1.1762,-0.146165361887311
evm.TU.Ap1.1763,-0.226051927663275
evm.TU.Ap1.1764,-0.430480399665479
evm.TU.Ap1.1765,NA
evm.TU.Ap1.1766,0.126065346246393
evm.TU.Ap1.1767,1.98644946592299
evm.TU.Ap1.1768,0.61419952015129
evm.TU.Ap1.1769,NA
evm.TU.Ap1.177,NA
evm.TU.Ap1.1770,NA
evm.TU.Ap1.1771,NA
evm.TU.Ap1.1772,-0.10578332272168
evm.TU.Ap1.1773,NA
evm.TU.Ap1.1774,NA
evm.TU.Ap1.1775,0.0513505279397209
evm.TU.Ap1.1776,NA
evm.TU.Ap1.1777,0.195505027403493
evm.TU.Ap1.1778,NA
evm.TU.Ap1.1779,NA
evm.TU.Ap1.178,NA
evm.TU.Ap1.1780,NA
evm.TU.Ap1.1781,NA
evm.TU.Ap1.1782,NA
evm.TU.Ap1.1783,NA
evm.TU.Ap1.1784,NA
evm.TU.Ap1.1785,2.16313936909078
evm.TU.Ap1.1786,-0.244132427587347
evm.TU.Ap1.1787,1.13667613070215
evm.TU.Ap1.1788,-0.0101521246346712
evm.TU.Ap1.1789,-0.231198025063936
evm.TU.Ap1.179,0.59250665871586
evm.TU.Ap1.1790,-1.52934294235667
evm.TU.Ap1.1791,-1.04232224755357
evm.TU.Ap1.1792_evm.TU.Ap1.1793,0.106518472249792
evm.TU.Ap1.1794,-1.53353523856545
evm.TU.Ap1.1795,0.182906296648907
evm.TU.Ap1.1796,0.0513541057235983
evm.TU.Ap1.1797,0.00186622791411427
evm.TU.Ap1.1798,NA
evm.TU.Ap1.1799,NA
evm.TU.Ap1.18,0.56673884133783
evm.TU.Ap1.180,0.119221502975499
evm.TU.Ap1.1800,0.928385699460345
evm.TU.Ap1.1801,0.241862934904797
evm.TU.Ap1.1802,NA
evm.TU.Ap1.1803,0.0513511775548434
evm.TU.Ap1.1804,NA
evm.TU.Ap1.1805,NA
evm.TU.Ap1.1806,NA
evm.TU.Ap1.1807,1.26020662968169
evm.TU.Ap1.1808,NA
evm.TU.Ap1.1809,0.662211397547958
evm.TU.Ap1.181,-0.291895463475417
evm.TU.Ap1.1810,0.14926262313129
evm.TU.Ap1.1811,NA
evm.TU.Ap1.1812,NA
evm.TU.Ap1.1813,3.71447906786951
evm.TU.Ap1.1814,NA
evm.TU.Ap1.1815,0.0310284342466398
evm.TU.Ap1.1816,1.34461600958649
evm.TU.Ap1.1817,-0.687157770742152
evm.TU.Ap1.1818,0.61408916188157
evm.TU.Ap1.1819,-0.0564729547023321
evm.TU.Ap1.182,0.102983966485954
evm.TU.Ap1.1820,2.58636133194219
evm.TU.Ap1.1821,-4.67257694945247
evm.TU.Ap1.1822,-0.547696672495533
evm.TU.Ap1.1823,-0.765180299730962
evm.TU.Ap1.1824,NA
evm.TU.Ap1.1825,NA
evm.TU.Ap1.1826,NA
evm.TU.Ap1.1827,NA
evm.TU.Ap1.1828,-0.964830822598132
evm.TU.Ap1.1829,-0.22853865209449
evm.TU.Ap1.183,0.277070428204759
evm.TU.Ap1.1830,1.2889081944781
evm.TU.Ap1.1831,0.353458444331294
evm.TU.Ap1.1832,2.36207994804973
evm.TU.Ap1.1833,NA
evm.TU.Ap1.1834,0.567678113019261
evm.TU.Ap1.1835,0.500219659354013
evm.TU.Ap1.1836,-0.247186502638628
evm.TU.Ap1.1837,0.261648574072874
evm.TU.Ap1.1838,-1.10628889601434
evm.TU.Ap1.1839,-0.0221523295292615
evm.TU.Ap1.184,-0.696597844987322
evm.TU.Ap1.1840,0.195502127388241
evm.TU.Ap1.1841,0.195505027403493
evm.TU.Ap1.1842,-0.0792091729575847
evm.TU.Ap1.1843,0.195505027403493
evm.TU.Ap1.1844,NA
evm.TU.Ap1.1845,-0.134289460355735
evm.TU.Ap1.1846,NA
evm.TU.Ap1.1847,0.0513541057235986
evm.TU.Ap1.1848,NA
evm.TU.Ap1.1849,NA
evm.TU.Ap1.185,1.6095186108795
evm.TU.Ap1.1850,1.20416451429093
evm.TU.Ap1.1851,0.0513516645296645
evm.TU.Ap1.1852,NA
evm.TU.Ap1.1853,0.741713817821315
evm.TU.Ap1.1854,-0.841436327180835
evm.TU.Ap1.1855,NA
evm.TU.Ap1.1856,NA
evm.TU.Ap1.1857,NA
evm.TU.Ap1.1858,2.71736431163347
evm.TU.Ap1.1859,0.219284097516659
evm.TU.Ap1.186,2.03812132458283
evm.TU.Ap1.1860,-0.243701615700471
evm.TU.Ap1.1861,0.550854453823631
evm.TU.Ap1.1862,0.274650920544963
evm.TU.Ap1.1863,1.6070170735578
evm.TU.Ap1.1864,2.80735523597221
evm.TU.Ap1.1865,3.44037579374788
evm.TU.Ap1.1866,NA
evm.TU.Ap1.1867,NA
evm.TU.Ap1.1868,1.95759199703136
evm.TU.Ap1.1869,2.33471913620326
evm.TU.Ap1.187,0.0893194229615122
evm.TU.Ap1.1870,0.0513532063368723
evm.TU.Ap1.1871,NA
evm.TU.Ap1.1872,NA
evm.TU.Ap1.1873,-1.14616037672712
evm.TU.Ap1.1874,-1.2880086694509
evm.TU.Ap1.1875,0.432123502036886
evm.TU.Ap1.1876,-0.881497907727625
evm.TU.Ap1.1877,1.1019187282693
evm.TU.Ap1.1878,-1.07829046467689
evm.TU.Ap1.1879,-1.75540790926144
evm.TU.Ap1.188,NA
evm.TU.Ap1.1880,-0.390209303547455
evm.TU.Ap1.1881,4.85485296096401
evm.TU.Ap1.1882,-0.972415912990129
evm.TU.Ap1.1883,2.0152216334189
evm.TU.Ap1.1884,-1.84784586138809
evm.TU.Ap1.1885,1.35625915736423
evm.TU.Ap1.1886,0.184997506999453
evm.TU.Ap1.1887,-0.349018673546399
evm.TU.Ap1.1888,0.297883248935367
evm.TU.Ap1.1889,NA
evm.TU.Ap1.189,2.04034998444811
evm.TU.Ap1.1890,NA
evm.TU.Ap1.1891,NA
evm.TU.Ap1.1892,0.100417283519016
evm.TU.Ap1.1893,1.49007718137946
evm.TU.Ap1.1894,-0.659959047941282
evm.TU.Ap1.1895,0.136018648119572
evm.TU.Ap1.1896,-0.371122787824498
evm.TU.Ap1.1898_evm.TU.Ap1.1897,-0.977608162796862
evm.TU.Ap1.1899,0.0880472497691559
evm.TU.Ap1.19,0.0367398573410612
evm.TU.Ap1.190,-0.199600814944685
evm.TU.Ap1.1900,-0.457429165105493
evm.TU.Ap1.1901,-0.592814837048396
evm.TU.Ap1.1902,-2.0270151263837
evm.TU.Ap1.1903,-0.534651297885024
evm.TU.Ap1.1904,0.35019542807805
evm.TU.Ap1.1905,-0.288178585727491
evm.TU.Ap1.1906,NA
evm.TU.Ap1.1907,NA
evm.TU.Ap1.1908,NA
evm.TU.Ap1.1909,NA
evm.TU.Ap1.191,-0.354988057952037
evm.TU.Ap1.1910,NA
evm.TU.Ap1.1911,NA
evm.TU.Ap1.1912,NA
evm.TU.Ap1.1913,NA
evm.TU.Ap1.1914,NA
evm.TU.Ap1.1915,NA
evm.TU.Ap1.1916,NA
evm.TU.Ap1.1917,NA
evm.TU.Ap1.1918,1.34976622289785
evm.TU.Ap1.1919,0.593197235368538
evm.TU.Ap1.192,0.0563580323595853
evm.TU.Ap1.1920,NA
evm.TU.Ap1.1921,-0.923621254377347
evm.TU.Ap1.1922,2.35593507962302
evm.TU.Ap1.1923,NA
evm.TU.Ap1.1924,NA
evm.TU.Ap1.1925,-2.26301140133303
evm.TU.Ap1.1926,-0.03156805176632
evm.TU.Ap1.1927,-0.635098767019311
evm.TU.Ap1.1928,-0.326165121238992
evm.TU.Ap1.193,1.5366964639864
evm.TU.Ap1.1930,NA
evm.TU.Ap1.1931,NA
evm.TU.Ap1.1932,NA
evm.TU.Ap1.1933_evm.TU.Ap1.1929_evm.TU.Ap1.1934,0.269984998431396
evm.TU.Ap1.1935,NA
evm.TU.Ap1.1936,0.0513499898306168
evm.TU.Ap1.1937,0.126067266943654
evm.TU.Ap1.1938,NA
evm.TU.Ap1.1939,NA
evm.TU.Ap1.194,NA
evm.TU.Ap1.1940,0.126066306594639
evm.TU.Ap1.1941,NA
evm.TU.Ap1.1942,NA
evm.TU.Ap1.1943,NA
evm.TU.Ap1.1944,0.195505027403493
evm.TU.Ap1.1945,NA
evm.TU.Ap1.1946,-0.775583500445652
evm.TU.Ap1.1947,NA
evm.TU.Ap1.1948,-0.71641942058994
evm.TU.Ap1.1949,NA
evm.TU.Ap1.195,0.172694708693514
evm.TU.Ap1.1950,0.126067266943654
evm.TU.Ap1.1951,0.146774432742387
evm.TU.Ap1.1952,-0.010151460616031
evm.TU.Ap1.1953,0.149419718184489
evm.TU.Ap1.1954,2.45024149598983
evm.TU.Ap1.1955,1.19025989304704
evm.TU.Ap1.1956,0.473183829494317
evm.TU.Ap1.1957,0.464170792010848
evm.TU.Ap1.1958,NA
evm.TU.Ap1.1959,-5.88805564445757
evm.TU.Ap1.196,-0.144055746235557
evm.TU.Ap1.1960,0.240504258212004
evm.TU.Ap1.1961,NA
evm.TU.Ap1.1962,NA
evm.TU.Ap1.1963,NA
evm.TU.Ap1.1964,0.184973748371992
evm.TU.Ap1.1965,NA
evm.TU.Ap1.1966,NA
evm.TU.Ap1.1967,NA
evm.TU.Ap1.1968,NA
evm.TU.Ap1.1969,NA
evm.TU.Ap1.197,1.00473053716885
evm.TU.Ap1.1970,NA
evm.TU.Ap1.1971,NA
evm.TU.Ap1.1972,NA
evm.TU.Ap1.1973,NA
evm.TU.Ap1.1974,NA
evm.TU.Ap1.1975,NA
evm.TU.Ap1.1976,NA
evm.TU.Ap1.1977,0.423855757147737
evm.TU.Ap1.1978,2.53897215745843
evm.TU.Ap1.198,0.356026194618109
evm.TU.Ap1.1980,NA
evm.TU.Ap1.1981,NA
evm.TU.Ap1.1982,NA
evm.TU.Ap1.1983,NA
evm.TU.Ap1.1984_evm.TU.Ap1.1979,0.00225602528985436
evm.TU.Ap1.1985,-0.172348011694285
evm.TU.Ap1.1986,0.214465629219889
evm.TU.Ap1.1987,-2.75826535799354
evm.TU.Ap1.1988,-4.57723985736429
evm.TU.Ap1.1989,-3.6572476674017
evm.TU.Ap1.199,-0.281681590547661
evm.TU.Ap1.1990,0.383169532093366
evm.TU.Ap1.1991,0.195505027403493
evm.TU.Ap1.1992,-0.741006419155292
evm.TU.Ap1.1993,0.0513511806453933
evm.TU.Ap1.1994,0.101297171842605
evm.TU.Ap1.1995,1.28211225844391
evm.TU.Ap1.1996,NA
evm.TU.Ap1.1997,-1.76660917971297
evm.TU.Ap1.1998,0.514380421692431
evm.TU.Ap1.1999,0.236073452128933
evm.TU.Ap1.2,NA
evm.TU.Ap1.20,-0.931352737226214
evm.TU.Ap1.200,-2.18686307770795
evm.TU.Ap1.2000,NA
evm.TU.Ap1.2001,-1.53898513106335
evm.TU.Ap1.2002,-0.0204661201439929
evm.TU.Ap1.2003,-1.86587830442129
evm.TU.Ap1.2004,-0.0160964314700595
evm.TU.Ap1.2005,0.350681654169625
evm.TU.Ap1.2006,-0.0849402877803871
evm.TU.Ap1.2007,NA
evm.TU.Ap1.2008,NA
evm.TU.Ap1.2009,-1.76151291428947
evm.TU.Ap1.201,-0.253554172374957
evm.TU.Ap1.2010,NA
evm.TU.Ap1.2011,-2.58567191378857
evm.TU.Ap1.2012,-0.388414488442707
evm.TU.Ap1.2013,-2.05837973725985
evm.TU.Ap1.2014,-1.84946544904233
evm.TU.Ap1.2015,-0.582972447357214
evm.TU.Ap1.2016,2.43743088621565
evm.TU.Ap1.2017,-0.445461520382795
evm.TU.Ap1.2018,NA
evm.TU.Ap1.2019,0.0513541057235983
evm.TU.Ap1.202,-2.76092780614298
evm.TU.Ap1.2020,-0.0856632774258429
evm.TU.Ap1.2021,-0.0847658024925307
evm.TU.Ap1.2022,-2.44924485780968
evm.TU.Ap1.2023,-8.23425709507858
evm.TU.Ap1.2024,-0.638906629845045
evm.TU.Ap1.2025,-2.21939205443211
evm.TU.Ap1.2026,-0.0101511363889032
evm.TU.Ap1.2027,0.595129443004944
evm.TU.Ap1.2028,NA
evm.TU.Ap1.2029,NA
evm.TU.Ap1.203,0.152369079809952
evm.TU.Ap1.2030,0.0544214404087626
evm.TU.Ap1.2031,0.0513523069508945
evm.TU.Ap1.2032,NA
evm.TU.Ap1.2033,-0.0116698682292877
evm.TU.Ap1.2034,NA
evm.TU.Ap1.2035,-0.423793987430774
evm.TU.Ap1.2036,0.205743252256354
evm.TU.Ap1.2037,NA
evm.TU.Ap1.2038,NA
evm.TU.Ap1.2039,0.0513525639151077
evm.TU.Ap1.204,0.167947556366521
