genes,signedlogP
evm.TU.Ap1.1437,NA
evm.TU.Ap1.1438,NA
evm.TU.Ap1.1439,-0.0180774923649954
evm.TU.Ap1.144,NA
evm.TU.Ap1.1440_evm.TU.Ap1.1447,1.22802999611999
evm.TU.Ap1.1441,NA
evm.TU.Ap1.1442,NA
evm.TU.Ap1.1443,NA
evm.TU.Ap1.1444,NA
evm.TU.Ap1.1445,NA
evm.TU.Ap1.1446,NA
evm.TU.Ap1.1448,0.046759989233951
evm.TU.Ap1.1449,NA
evm.TU.Ap1.145,-1.84527859877692
evm.TU.Ap1.1450,0.371026581798122
evm.TU.Ap1.1451,NA
evm.TU.Ap1.1452,NA
evm.TU.Ap1.1453,0.165081306503553
evm.TU.Ap1.1454,0.294084410010458
evm.TU.Ap1.1455,NA
evm.TU.Ap1.1456,NA
evm.TU.Ap1.1457,NA
evm.TU.Ap1.1458,0.0247278799713973
evm.TU.Ap1.1459,0.124970851910788
evm.TU.Ap1.146,NA
evm.TU.Ap1.1460,NA
evm.TU.Ap1.1461,NA
evm.TU.Ap1.1462,0.173340457983353
evm.TU.Ap1.1463,0.114911069385063
evm.TU.Ap1.1464,-0.0118940335402849
evm.TU.Ap1.1465,-0.94776124490284
evm.TU.Ap1.1466,-1.23200202822818
evm.TU.Ap1.1467,-0.0388472815095487
evm.TU.Ap1.1468,0.871718818266728
evm.TU.Ap1.1469,-0.681250857127084
evm.TU.Ap1.147,0.166526506320441
evm.TU.Ap1.1470,0.489715831705953
evm.TU.Ap1.1471,-0.815251227107892
evm.TU.Ap1.1472,-0.90889664678399
evm.TU.Ap1.1473,1.18525999207895
evm.TU.Ap1.1474,-1.22415433422122
evm.TU.Ap1.1475,0.121012488937685
evm.TU.Ap1.1476,-0.398611227674292
evm.TU.Ap1.1477,-1.24297851248023
evm.TU.Ap1.1478,-1.01012134147156
evm.TU.Ap1.1479,-0.341802043136863
evm.TU.Ap1.148,0.250770980155501
evm.TU.Ap1.1480,-0.0555752999324247
evm.TU.Ap1.1481,-0.545395796344385
evm.TU.Ap1.1482,-0.716561170913204
evm.TU.Ap1.1483,0.124970851910788
evm.TU.Ap1.1484,0.212394175445478
evm.TU.Ap1.1485,0.237685112289435
evm.TU.Ap1.1486,0.503717179318354
evm.TU.Ap1.1487,-2.48132034144883
evm.TU.Ap1.1488,-0.121563990417983
evm.TU.Ap1.1489,-4.37981783332636
evm.TU.Ap1.149,NA
evm.TU.Ap1.1490,-0.615983450027263
evm.TU.Ap1.1491,-1.97043512212626
evm.TU.Ap1.1492,0.124970851910788
evm.TU.Ap1.1493,-1.9345303262261
evm.TU.Ap1.1494,0.0247278799713972
evm.TU.Ap1.1495,1.48098945410477
evm.TU.Ap1.1496,0.124970851910788
evm.TU.Ap1.1497,2.18748698738224
evm.TU.Ap1.1498,0.0575742690993932
evm.TU.Ap1.1499,0.2507709801555
evm.TU.Ap1.15,-1.69200880751255
evm.TU.Ap1.150,0.140032131932391
evm.TU.Ap1.1500,NA
evm.TU.Ap1.1501,-0.115937563477422
evm.TU.Ap1.1502,0.415346428383223
evm.TU.Ap1.1503,0.40631858874225
evm.TU.Ap1.1504,-0.468417976888411
evm.TU.Ap1.1505,-0.690056631050649
evm.TU.Ap1.1506,0.238438548853624
evm.TU.Ap1.1507,0.145232393914693
evm.TU.Ap1.1508,-0.652699954408125
evm.TU.Ap1.1509,-1.31579771657182
evm.TU.Ap1.151,NA
evm.TU.Ap1.1510,-2.48596183394742
evm.TU.Ap1.1511,-0.301118229458148
evm.TU.Ap1.1512,0.438885727714102
evm.TU.Ap1.1513,-0.155626838981524
evm.TU.Ap1.1514,NA
evm.TU.Ap1.1515,0.140032131932391
evm.TU.Ap1.1516,NA
evm.TU.Ap1.1517,-0.399430624755573
evm.TU.Ap1.1518,0.0646545856389835
evm.TU.Ap1.1519,NA
evm.TU.Ap1.152,NA
evm.TU.Ap1.1520,-0.409316738355177
evm.TU.Ap1.1521,-3.83882175333107
evm.TU.Ap1.1522,-0.828038272731651
evm.TU.Ap1.1523,0.712601766527225
evm.TU.Ap1.1524,0.124970851910788
evm.TU.Ap1.1525,-0.317763636342354
evm.TU.Ap1.1526,0.457527899071259
evm.TU.Ap1.1527,-1.26830939139636
evm.TU.Ap1.1528,-0.820343276795994
evm.TU.Ap1.1529,-0.0154913534676592
evm.TU.Ap1.153,NA
evm.TU.Ap1.1530,-1.06334880699952
evm.TU.Ap1.1531,0.940517975158204
evm.TU.Ap1.1532,0.0954729553692457
evm.TU.Ap1.1533,-1.04253582597515
evm.TU.Ap1.1534,-1.1734712872229
evm.TU.Ap1.1535,-0.983492761216124
evm.TU.Ap1.1536,0.488077336725212
evm.TU.Ap1.1537,0.371026581798122
evm.TU.Ap1.1538,-0.351787149196156
evm.TU.Ap1.1539,1.19434481524023
evm.TU.Ap1.154,NA
evm.TU.Ap1.1540,-1.31508277842029
evm.TU.Ap1.1541,0.192292004575037
evm.TU.Ap1.1542,-1.64909588255481
evm.TU.Ap1.1543,-1.39218603749255
evm.TU.Ap1.1544,0.124970851910788
evm.TU.Ap1.1545,-4.54906494654908
evm.TU.Ap1.1546,-0.0727784034048541
evm.TU.Ap1.1547,-0.41436020649729
evm.TU.Ap1.1549,NA
evm.TU.Ap1.155,0.513576342199877
evm.TU.Ap1.1550,NA
evm.TU.Ap1.1551,NA
evm.TU.Ap1.1552,NA
evm.TU.Ap1.1553,NA
evm.TU.Ap1.1554,NA
evm.TU.Ap1.1555,NA
evm.TU.Ap1.1556,NA
evm.TU.Ap1.1557,NA
evm.TU.Ap1.1558,NA
evm.TU.Ap1.1559,NA
evm.TU.Ap1.156,NA
evm.TU.Ap1.1560,NA
evm.TU.Ap1.1561,NA
evm.TU.Ap1.1562,NA
evm.TU.Ap1.1563_evm.TU.Ap1.1548,-0.64291356810015
evm.TU.Ap1.1564,NA
evm.TU.Ap1.1565,0.124970851910788
evm.TU.Ap1.1566,-0.548709418141612
evm.TU.Ap1.1567,-0.121212039849512
evm.TU.Ap1.1568,NA
evm.TU.Ap1.1569,-0.144262399723513
evm.TU.Ap1.157,NA
evm.TU.Ap1.1570,NA
evm.TU.Ap1.1571,0.175560161214903
evm.TU.Ap1.1572,-0.115688704849253
evm.TU.Ap1.1573,2.1662279485124
evm.TU.Ap1.1574,0.124970851910788
evm.TU.Ap1.1575,-0.672389353659082
evm.TU.Ap1.1576,0.2507709801555
evm.TU.Ap1.1577,0.269877353225838
evm.TU.Ap1.1578,-0.387544309969323
evm.TU.Ap1.1579,-5.1647083789523
evm.TU.Ap1.158,NA
evm.TU.Ap1.1580,0.0247278799713975
evm.TU.Ap1.1581,-0.0920049789838999
evm.TU.Ap1.1582,0.283970276433092
evm.TU.Ap1.1583,0.11847696628776
evm.TU.Ap1.1584,-1.00494806870643
evm.TU.Ap1.1585,-0.228760885929318
evm.TU.Ap1.1586,-0.00468890113011181
evm.TU.Ap1.1587,-0.95499030838803
evm.TU.Ap1.1588,0.0756602977346677
evm.TU.Ap1.1589,NA
evm.TU.Ap1.159,NA
evm.TU.Ap1.1590,0.0855702281094147
evm.TU.Ap1.1591,0.251043878603046
evm.TU.Ap1.1592,NA
evm.TU.Ap1.1593,NA
evm.TU.Ap1.1594,-0.287008841992727
evm.TU.Ap1.1595,-0.320838912235467
evm.TU.Ap1.1596,0.066004461559264
evm.TU.Ap1.1597,-2.14364891063779
evm.TU.Ap1.1598,1.89508517086332
evm.TU.Ap1.1599,-0.835234537858176
evm.TU.Ap1.16,-0.273002624943885
evm.TU.Ap1.160,NA
evm.TU.Ap1.1600,0.121146438190797
evm.TU.Ap1.1601,0.127225891645724
evm.TU.Ap1.1602,-0.404483560484758
evm.TU.Ap1.1603,-0.139818968874823
evm.TU.Ap1.1604,-0.24260632240445
evm.TU.Ap1.1605,0.492003448227026
evm.TU.Ap1.1606,0.0552791423963425
evm.TU.Ap1.1607,0.134903958391474
evm.TU.Ap1.1608,-0.118798928372241
evm.TU.Ap1.1609,-0.486379161222888
evm.TU.Ap1.161,NA
evm.TU.Ap1.1610,-1.53385599274163
evm.TU.Ap1.1611,-2.01249257051305
evm.TU.Ap1.1612,-0.635593178115892
evm.TU.Ap1.1613,0.2507709801555
evm.TU.Ap1.1614,-0.0335542495936569
evm.TU.Ap1.1615,1.01451975369766
evm.TU.Ap1.1616,1.32395166984411
evm.TU.Ap1.1617,-0.22858535092587
evm.TU.Ap1.1618,-1.02183039071678
evm.TU.Ap1.1619,0.809443181222488
evm.TU.Ap1.162,NA
evm.TU.Ap1.1620,NA
evm.TU.Ap1.1621,-0.2248524774401
evm.TU.Ap1.1622,0.0247278799713973
evm.TU.Ap1.1623,NA
evm.TU.Ap1.1624,-0.358403897945323
evm.TU.Ap1.1625,0.124970851910788
evm.TU.Ap1.1626,NA
evm.TU.Ap1.1627,-0.518337469324937
evm.TU.Ap1.1628,-0.168616246495764
evm.TU.Ap1.1629,0.570903180318645
evm.TU.Ap1.163,NA
evm.TU.Ap1.1630,0.0372293737954781
evm.TU.Ap1.1631,-0.679157134143481
evm.TU.Ap1.1632,0.371248247197824
evm.TU.Ap1.1633,0.125235554060421
evm.TU.Ap1.1634,-0.19298197992446
evm.TU.Ap1.1635,NA
evm.TU.Ap1.1636,NA
evm.TU.Ap1.1637,0.371026581798122
evm.TU.Ap1.1638,NA
evm.TU.Ap1.1639,NA
evm.TU.Ap1.164,NA
evm.TU.Ap1.1640,NA
evm.TU.Ap1.1641,-3.78933542054833
evm.TU.Ap1.1642,-0.00228072378616709
evm.TU.Ap1.1643,NA
evm.TU.Ap1.1644,-0.29669307884975
evm.TU.Ap1.1645,0.2507709801555
evm.TU.Ap1.1646,-0.507330347060583
evm.TU.Ap1.1647,-1.56506426747339
evm.TU.Ap1.1648,NA
evm.TU.Ap1.1649_evm.TU.Ap1.1651,0.94356699641164
evm.TU.Ap1.165,-0.243542514562617
evm.TU.Ap1.1650,NA
evm.TU.Ap1.1652,-0.392311576501356
evm.TU.Ap1.1653,-1.04332400768878
evm.TU.Ap1.1654,1.19308235562316
evm.TU.Ap1.1655,0.369613924860431
evm.TU.Ap1.1656,0.0247278799713972
evm.TU.Ap1.1657,-2.98262378534952
evm.TU.Ap1.1658,0.426481003398052
evm.TU.Ap1.1659,-1.1106202753787
evm.TU.Ap1.166,NA
evm.TU.Ap1.1660,-1.51667042090901
evm.TU.Ap1.1661,-0.732413319388723
evm.TU.Ap1.1662,-3.06531757244231
evm.TU.Ap1.1663,1.31647605762861
evm.TU.Ap1.1664,-0.00925830584218095
evm.TU.Ap1.1665,-1.89400256662742
evm.TU.Ap1.1666,1.60348933616252
evm.TU.Ap1.1667,-0.355522127816461
evm.TU.Ap1.1668,0.438933675310626
evm.TU.Ap1.1669,-0.104573684697107
evm.TU.Ap1.167,-0.744951073492969
evm.TU.Ap1.1670,0.261912842590562
evm.TU.Ap1.1671,-0.0838050280677676
evm.TU.Ap1.1672,-0.136106526528468
evm.TU.Ap1.1673,-0.375235138786702
evm.TU.Ap1.1674,0.140032131932391
evm.TU.Ap1.1675,0.0372293737954781
evm.TU.Ap1.1676,-0.329958072790427
evm.TU.Ap1.1677,0.371026581798122
evm.TU.Ap1.1678,0.371026581798122
evm.TU.Ap1.1679,-0.106701869073587
evm.TU.Ap1.168,0.0462030663717512
evm.TU.Ap1.1680,-0.459043583962898
evm.TU.Ap1.1681,NA
evm.TU.Ap1.1682,1.07130482023745
evm.TU.Ap1.1683,2.51810882481732
evm.TU.Ap1.1684,-0.163950950937312
evm.TU.Ap1.1685,0.2507709801555
evm.TU.Ap1.1686,-1.12475022591117
evm.TU.Ap1.1687,0.00657416453815396
evm.TU.Ap1.1688,-2.6072293799985
evm.TU.Ap1.1689,0.142293285803356
evm.TU.Ap1.169,-0.341091229191857
evm.TU.Ap1.1690,-0.0937613723288637
evm.TU.Ap1.1691,NA
evm.TU.Ap1.1692,-1.41953479414823
evm.TU.Ap1.1693,NA
evm.TU.Ap1.1694,NA
evm.TU.Ap1.1695,1.72014836921944
evm.TU.Ap1.1696,0.166076800529715
evm.TU.Ap1.1697,-0.056093383297502
evm.TU.Ap1.1698,0.124970851910788
evm.TU.Ap1.1699,0.0838314705977429
evm.TU.Ap1.17,-0.976946439546307
evm.TU.Ap1.170,0.124970851910788
evm.TU.Ap1.1700,0.173508148891535
evm.TU.Ap1.1701,0.0883189425430929
evm.TU.Ap1.1702,-0.415053977761101
evm.TU.Ap1.1703,-0.534167899718475
evm.TU.Ap1.1704,0.702848774964393
evm.TU.Ap1.1705,-0.795072482304369
evm.TU.Ap1.1706,NA
evm.TU.Ap1.1707,-0.0727784034048539
evm.TU.Ap1.1708,-3.32507735148372
evm.TU.Ap1.1709,-1.54832010223407
evm.TU.Ap1.171,NA
evm.TU.Ap1.1710,-5.19555231237212
evm.TU.Ap1.1711,-0.473057979239024
evm.TU.Ap1.1712,0.194352619034093
evm.TU.Ap1.1713,-0.354022223007871
evm.TU.Ap1.1714,NA
evm.TU.Ap1.1715,-0.0927879908745042
evm.TU.Ap1.1716,0.626258839234815
evm.TU.Ap1.1717,NA
evm.TU.Ap1.1718,-1.76359626822324
evm.TU.Ap1.1719,1.08296746129396
evm.TU.Ap1.172,0.169717048730198
evm.TU.Ap1.1720,0.459951481739276
evm.TU.Ap1.1721,0.124970851910788
evm.TU.Ap1.1722,0.418824315961277
evm.TU.Ap1.1723,-0.37388731880112
evm.TU.Ap1.1724,0.529277405930446
evm.TU.Ap1.1725,-2.76524802393587
evm.TU.Ap1.1726,NA
evm.TU.Ap1.1727,NA
evm.TU.Ap1.1728,0.452313225056221
evm.TU.Ap1.1729,NA
evm.TU.Ap1.173,0.931664984075828
evm.TU.Ap1.1730,0.124970851910788
evm.TU.Ap1.1731,NA
evm.TU.Ap1.1732,NA
evm.TU.Ap1.1733,NA
evm.TU.Ap1.1734,NA
evm.TU.Ap1.1735,0.350048998640832
evm.TU.Ap1.1736,0.529277405930446
evm.TU.Ap1.1737,0.371026581798122
evm.TU.Ap1.1738,-1.95264898344215
evm.TU.Ap1.1739,0.198716840905007
evm.TU.Ap1.174,0.371026581798122
evm.TU.Ap1.1740,-0.0781621245507299
evm.TU.Ap1.1741,-0.210507255436386
evm.TU.Ap1.1742,-0.987009838710621
evm.TU.Ap1.1743,NA
evm.TU.Ap1.1744,0.939509620614612
evm.TU.Ap1.1745,0.371026581798122
evm.TU.Ap1.1746,11.8435957577872
evm.TU.Ap1.1747,2.29289934184748
evm.TU.Ap1.1748,1.04311523829162
evm.TU.Ap1.1749,0.384762907288865
evm.TU.Ap1.175,-0.0362417664513663
evm.TU.Ap1.1750,0.0584203722349694
evm.TU.Ap1.1751,-1.18473500151985
evm.TU.Ap1.1752,-0.695166088506749
evm.TU.Ap1.1753,-0.620725488785062
evm.TU.Ap1.1754,NA
evm.TU.Ap1.1755,0.0247278799713973
evm.TU.Ap1.1756,NA
evm.TU.Ap1.1757,NA
evm.TU.Ap1.1758,-0.0781621245507299
evm.TU.Ap1.1759,NA
evm.TU.Ap1.176,-1.01028134641919
evm.TU.Ap1.1760,NA
evm.TU.Ap1.1761,NA
evm.TU.Ap1.1762,-0.298407438930015
evm.TU.Ap1.1763,-0.0868871111423685
evm.TU.Ap1.1764,0.11649480857942
evm.TU.Ap1.1765,NA
evm.TU.Ap1.1766,0.124970851910788
evm.TU.Ap1.1767,0.0633278125789221
evm.TU.Ap1.1768,-0.305229680195207
evm.TU.Ap1.1769,NA
evm.TU.Ap1.177,NA
evm.TU.Ap1.1770,NA
evm.TU.Ap1.1771,0.371026581798122
evm.TU.Ap1.1772,0.372051085021135
evm.TU.Ap1.1773,NA
evm.TU.Ap1.1774,0.371026581798122
evm.TU.Ap1.1775,0.124970851910788
evm.TU.Ap1.1776,NA
evm.TU.Ap1.1777,NA
evm.TU.Ap1.1778,NA
evm.TU.Ap1.1779,NA
evm.TU.Ap1.178,NA
evm.TU.Ap1.1780,NA
evm.TU.Ap1.1781,NA
evm.TU.Ap1.1782,NA
evm.TU.Ap1.1783,NA
evm.TU.Ap1.1784,NA
evm.TU.Ap1.1785,-1.40851241347043
evm.TU.Ap1.1786,-0.151284620875896
evm.TU.Ap1.1787,0.632004085434544
evm.TU.Ap1.1788,0.0247278799713973
evm.TU.Ap1.1789,0.0886341471773384
evm.TU.Ap1.179,0.658924042650538
evm.TU.Ap1.1790,-1.00500767211116
evm.TU.Ap1.1791,-1.44026521997418
evm.TU.Ap1.1792_evm.TU.Ap1.1793,-0.128133287813365
evm.TU.Ap1.1794,-0.898858416685906
evm.TU.Ap1.1795,0.423003290105899
evm.TU.Ap1.1796,0.124970851910788
evm.TU.Ap1.1797,0.97437919009058
evm.TU.Ap1.1798,NA
evm.TU.Ap1.1799,NA
evm.TU.Ap1.18,0.398145660438865
evm.TU.Ap1.180,0.0324609017461766
evm.TU.Ap1.1800,-0.191611017299316
evm.TU.Ap1.1801,0.244912573595972
evm.TU.Ap1.1802,NA
evm.TU.Ap1.1803,0.2507709801555
evm.TU.Ap1.1804,NA
evm.TU.Ap1.1805,NA
evm.TU.Ap1.1806,NA
evm.TU.Ap1.1807,-0.0341107794785401
evm.TU.Ap1.1808,NA
evm.TU.Ap1.1809,1.07666622788423
evm.TU.Ap1.181,2.02276824219805
evm.TU.Ap1.1810,0.0531515998499811
evm.TU.Ap1.1811,NA
evm.TU.Ap1.1812,NA
evm.TU.Ap1.1813,-0.483477308657268
evm.TU.Ap1.1814,NA
evm.TU.Ap1.1815,-0.0591560685505257
evm.TU.Ap1.1816,-0.073901324476511
evm.TU.Ap1.1817,-2.20555117218044
evm.TU.Ap1.1818,0.2507709801555
evm.TU.Ap1.1819,-1.13827144916044
evm.TU.Ap1.182,2.00195748843966
evm.TU.Ap1.1820,-0.206711499427666
evm.TU.Ap1.1821,-1.76023068196844
evm.TU.Ap1.1822,-0.0923001650604251
evm.TU.Ap1.1823,0.677340279126302
evm.TU.Ap1.1824,NA
evm.TU.Ap1.1825,NA
evm.TU.Ap1.1826,NA
evm.TU.Ap1.1827,NA
evm.TU.Ap1.1828,1.56630434208875
evm.TU.Ap1.1829,-0.657465158953916
evm.TU.Ap1.183,-0.0806136233243269
evm.TU.Ap1.1830,1.34919625572269
evm.TU.Ap1.1831,0.124970851910788
evm.TU.Ap1.1832,0.298751088776299
evm.TU.Ap1.1833,NA
evm.TU.Ap1.1834,-0.0782575300942641
evm.TU.Ap1.1835,-1.14518708765083
evm.TU.Ap1.1836,0.0179377145463078
evm.TU.Ap1.1837,-1.87845815853504
evm.TU.Ap1.1838,1.55435160762873
evm.TU.Ap1.1839,0.405109039300775
evm.TU.Ap1.184,-0.714293923005801
evm.TU.Ap1.1840,0.529277405930446
evm.TU.Ap1.1841,NA
evm.TU.Ap1.1842,-0.117726424217578
evm.TU.Ap1.1843,0.371026581798122
evm.TU.Ap1.1844,NA
evm.TU.Ap1.1845,-1.2134170280943
evm.TU.Ap1.1846,NA
evm.TU.Ap1.1847,0.124970851910788
evm.TU.Ap1.1848,NA
evm.TU.Ap1.1849,0.533893124478371
evm.TU.Ap1.185,0.237658886744543
evm.TU.Ap1.1850,1.27618871224283
evm.TU.Ap1.1851,0.2507709801555
evm.TU.Ap1.1852,NA
evm.TU.Ap1.1853,-0.201759894799534
evm.TU.Ap1.1854,-0.414415614266746
evm.TU.Ap1.1855,NA
evm.TU.Ap1.1856,NA
evm.TU.Ap1.1857,0.371026581798122
evm.TU.Ap1.1858,0.246353515183615
evm.TU.Ap1.1859,0.497015882678762
evm.TU.Ap1.186,3.73888088804661
evm.TU.Ap1.1860,0.640928049994641
evm.TU.Ap1.1861,0.112387881002499
evm.TU.Ap1.1862,0.773340751090118
evm.TU.Ap1.1863,1.19548530512762
evm.TU.Ap1.1864,-0.287489672939411
evm.TU.Ap1.1865,-0.750121428877851
evm.TU.Ap1.1866,NA
evm.TU.Ap1.1867,NA
evm.TU.Ap1.1868,0.0591094113690904
evm.TU.Ap1.1869,-0.479390914807699
evm.TU.Ap1.187,1.09372456386202
evm.TU.Ap1.1870,0.124970851910788
evm.TU.Ap1.1871,NA
evm.TU.Ap1.1872,NA
evm.TU.Ap1.1873,-1.72058402956045
evm.TU.Ap1.1874,0.0577551705569322
evm.TU.Ap1.1875,0.552099300379611
evm.TU.Ap1.1876,-0.143424088945111
evm.TU.Ap1.1877,0.107295970682819
evm.TU.Ap1.1878,-1.24523341537135
evm.TU.Ap1.1879,-0.149875595675781
evm.TU.Ap1.188,NA
evm.TU.Ap1.1880,1.34105063788707
evm.TU.Ap1.1881,3.17078850564771
evm.TU.Ap1.1882,-0.645244754762192
evm.TU.Ap1.1883,-1.26689286179791
evm.TU.Ap1.1884,-2.98873872856338
evm.TU.Ap1.1885,0.529586763931479
evm.TU.Ap1.1886,0.500268701655335
evm.TU.Ap1.1887,-0.171435479742838
evm.TU.Ap1.1888,0.0209117239527712
evm.TU.Ap1.1889,NA
evm.TU.Ap1.189,0.644753857427377
evm.TU.Ap1.1890,NA
evm.TU.Ap1.1891,NA
evm.TU.Ap1.1892,-0.736834054346974
evm.TU.Ap1.1893,0.458603846376903
evm.TU.Ap1.1894,-0.378546360177922
evm.TU.Ap1.1895,-0.0727784034048539
evm.TU.Ap1.1896,-2.44311877507122
evm.TU.Ap1.1898_evm.TU.Ap1.1897,-0.137083977991423
evm.TU.Ap1.1899,-0.866436220008777
evm.TU.Ap1.19,2.49661924858365
evm.TU.Ap1.190,-3.41856987346101
evm.TU.Ap1.1900,-0.372782626058983
evm.TU.Ap1.1901,-0.451051994613426
evm.TU.Ap1.1902,0.0257843105253927
evm.TU.Ap1.1903,1.52930797853024
evm.TU.Ap1.1904,0.183237239823709
evm.TU.Ap1.1905,-0.118592799301625
evm.TU.Ap1.1906,NA
evm.TU.Ap1.1907,NA
evm.TU.Ap1.1908,NA
evm.TU.Ap1.1909,NA
evm.TU.Ap1.191,0.0426529483785318
evm.TU.Ap1.1910,NA
evm.TU.Ap1.1911,NA
evm.TU.Ap1.1912,NA
evm.TU.Ap1.1913,NA
evm.TU.Ap1.1914,NA
evm.TU.Ap1.1915,NA
evm.TU.Ap1.1916,NA
evm.TU.Ap1.1917,NA
evm.TU.Ap1.1918,1.32568068756339
evm.TU.Ap1.1919,-0.0749836494568987
evm.TU.Ap1.192,0.124970851910788
evm.TU.Ap1.1920,NA
evm.TU.Ap1.1921,0.140016560984018
evm.TU.Ap1.1922,0.671355086775435
evm.TU.Ap1.1923,NA
evm.TU.Ap1.1924,NA
evm.TU.Ap1.1925,-0.105402261169803
evm.TU.Ap1.1926,-3.77903312411617
evm.TU.Ap1.1927,0.072575553484687
evm.TU.Ap1.1928,-1.79237987948921
evm.TU.Ap1.193,0.342315816797224
evm.TU.Ap1.1930,NA
evm.TU.Ap1.1931,NA
evm.TU.Ap1.1932,NA
evm.TU.Ap1.1933_evm.TU.Ap1.1929_evm.TU.Ap1.1934,0.0274114573655615
evm.TU.Ap1.1935,NA
evm.TU.Ap1.1936,0.698667954220129
evm.TU.Ap1.1937,0.124970851910788
evm.TU.Ap1.1938,NA
evm.TU.Ap1.1939,NA
evm.TU.Ap1.194,NA
evm.TU.Ap1.1940,0.124970851910788
evm.TU.Ap1.1941,NA
evm.TU.Ap1.1942,NA
evm.TU.Ap1.1943,NA
evm.TU.Ap1.1944,NA
evm.TU.Ap1.1945,NA
evm.TU.Ap1.1946,0.280978012052066
evm.TU.Ap1.1947,NA
evm.TU.Ap1.1948,-0.639545569775534
evm.TU.Ap1.1949,NA
evm.TU.Ap1.195,-0.12789464731619
evm.TU.Ap1.1950,0.124970851910788
evm.TU.Ap1.1951,0.124970851910788
evm.TU.Ap1.1952,0.0247278799713975
evm.TU.Ap1.1953,0.124970851910788
evm.TU.Ap1.1954,-1.31912583050301
evm.TU.Ap1.1955,0.936082102579846
evm.TU.Ap1.1956,1.38186200194629
evm.TU.Ap1.1957,0.734230477958785
evm.TU.Ap1.1958,0.513576342199877
evm.TU.Ap1.1959,-7.0948000166553
evm.TU.Ap1.196,-0.837320114378497
evm.TU.Ap1.1960,0.124970851910788
evm.TU.Ap1.1961,NA
evm.TU.Ap1.1962,NA
evm.TU.Ap1.1963,NA
evm.TU.Ap1.1964,0.87514460057891
evm.TU.Ap1.1965,NA
evm.TU.Ap1.1966,NA
evm.TU.Ap1.1967,NA
evm.TU.Ap1.1968,0.371026581798122
evm.TU.Ap1.1969,NA
evm.TU.Ap1.197,1.75883678055191
evm.TU.Ap1.1970,NA
evm.TU.Ap1.1971,NA
evm.TU.Ap1.1972,NA
evm.TU.Ap1.1973,NA
evm.TU.Ap1.1974,NA
evm.TU.Ap1.1975,NA
evm.TU.Ap1.1976,NA
evm.TU.Ap1.1977,-0.012490509320094
evm.TU.Ap1.1978,0.474370458602409
evm.TU.Ap1.198,0.743532465658484
evm.TU.Ap1.1980,NA
evm.TU.Ap1.1981,NA
evm.TU.Ap1.1982,NA
evm.TU.Ap1.1983,NA
evm.TU.Ap1.1984_evm.TU.Ap1.1979,0.26319310136099
evm.TU.Ap1.1985,-1.84375938875732
evm.TU.Ap1.1986,0.261336997448631
evm.TU.Ap1.1987,-0.235542210998956
evm.TU.Ap1.1988,-3.08828233636036
evm.TU.Ap1.1989,-0.0842322655335124
evm.TU.Ap1.199,-1.48604107262154
evm.TU.Ap1.1990,0.973284645612138
evm.TU.Ap1.1991,NA
evm.TU.Ap1.1992,-3.01974116912764
evm.TU.Ap1.1993,0.124970851910788
evm.TU.Ap1.1994,-0.682061029979739
evm.TU.Ap1.1995,-0.197512882697526
evm.TU.Ap1.1996,0.371026581798122
evm.TU.Ap1.1997,0.352719535497423
evm.TU.Ap1.1998,-0.0727784034048541
evm.TU.Ap1.1999,0.526510652044865
evm.TU.Ap1.2,NA
evm.TU.Ap1.20,-0.250574507591462
evm.TU.Ap1.200,-1.14864864963252
evm.TU.Ap1.2000,NA
evm.TU.Ap1.2001,-0.291203306370384
evm.TU.Ap1.2002,-1.19835166090543
evm.TU.Ap1.2003,-1.03573289859965
evm.TU.Ap1.2004,-1.14381359791637
evm.TU.Ap1.2005,0.00695645698233067
evm.TU.Ap1.2006,-0.205935007075336
evm.TU.Ap1.2007,NA
evm.TU.Ap1.2008,NA
evm.TU.Ap1.2009,0.22081843045952
evm.TU.Ap1.201,-0.128949797745799
evm.TU.Ap1.2010,NA
evm.TU.Ap1.2011,0.39859219828111
evm.TU.Ap1.2012,-0.479160585253686
evm.TU.Ap1.2013,0.554141373172374
evm.TU.Ap1.2014,-0.698405781422355
evm.TU.Ap1.2015,-0.137306836698037
evm.TU.Ap1.2016,0.569430668587013
evm.TU.Ap1.2017,-0.122758606316731
evm.TU.Ap1.2018,NA
evm.TU.Ap1.2019,0.124970851910788
evm.TU.Ap1.202,-0.761726794987787
evm.TU.Ap1.2020,-1.53370664495401
evm.TU.Ap1.2021,-1.54035267190155
evm.TU.Ap1.2022,0.0738304336692091
evm.TU.Ap1.2023,-0.961043049143227
evm.TU.Ap1.2024,-1.39307860173442
evm.TU.Ap1.2025,0.470841062951797
evm.TU.Ap1.2026,0.0247278799713973
evm.TU.Ap1.2027,-1.62863080113029
evm.TU.Ap1.2028,NA
evm.TU.Ap1.2029,NA
evm.TU.Ap1.203,0.0574120655175616
evm.TU.Ap1.2030,0.124970851910788
evm.TU.Ap1.2031,0.124970851910788
evm.TU.Ap1.2032,NA
evm.TU.Ap1.2033,0.0247278799713973
evm.TU.Ap1.2034,0.371026581798122
evm.TU.Ap1.2035,-0.0239705667934039
evm.TU.Ap1.2036,0.124970851910788
evm.TU.Ap1.2037,NA
evm.TU.Ap1.2038,NA
evm.TU.Ap1.2039,0.124970851910788
evm.TU.Ap1.204,0.0247278799713973
evm.TU.Ap1.2040,NA
